,id,name,type,description,human_readable_id,graph_embedding,text_unit_ids,description_embedding
170,ab3a5a6713244fd595a1ace978c3d960,ACCOUNT MAINTENANCE,"PROCESS, FUNCTION","Account Maintenance encompasses the system functionalities and procedures that enable users to effectively manage their accounts. This includes a range of options such as editing personal information, handling stocks, and the ability to close accounts. The comprehensive nature of account maintenance ensures that users have the necessary tools to oversee their account details and make adjustments as needed, thereby enhancing user experience and control over their personal and financial information.",372,,['b23609ac937841060f3a9b630ecca22b' 'f6e76d261167cec0b2d3fc96e200c789'],"[ 0.06313518  0.0740071   0.06879053 ... -0.02164635  0.02727732
  0.00972623]"
171,02a88c0d128e4586b2f1f64329786d3c,CONFIRMATION MESSAGE,"DATA, INFORMATION","The ""CONFIRMATION MESSAGE"" serves as a crucial notification mechanism for users, providing assurance that their actions have been successfully completed. This includes confirmations for various activities such as closing an account, executing deposits or withdrawals, and saving changes to personal information in the database. Each instance of a confirmation message is designed to enhance user experience by clearly indicating that their actions have been processed and recorded successfully, thereby fostering trust and transparency in the system.",373,,"['5b9482e3f52f5cf81aed68b401577d51' 'a43f07b7c266d725dacf31284fcf69b1'
 'b23609ac937841060f3a9b630ecca22b' 'f6e76d261167cec0b2d3fc96e200c789']","[ 0.03945125  0.01910271  0.0039268  ... -0.02870292 -0.00214356
  0.00094353]"
172,1ca41537c47c4752a17a44d1d7086d96,MAIN USER PAGE,"PAGE, INTERFACE","The ""MAIN USER PAGE"" serves as the primary interface for users, providing a centralized location they return to after successfully completing account maintenance tasks or confirming changes. This page is designed to facilitate user navigation and ensure a seamless experience by guiding users back to a familiar environment following their interactions with account settings.",374,,['5b9482e3f52f5cf81aed68b401577d51' 'f6e76d261167cec0b2d3fc96e200c789'],"[ 0.0469977   0.018555    0.02981253 ...  0.01169339 -0.0158527
 -0.00343081]"
173,7e0d14ca308b4796bdc675a64bd3a36e,ACCOUNT MAINTENANCE PAGE,"PAGE, INTERFACE","The account maintenance page allows the user to manage their account settings, including options to edit personal information or close the account",375,,['5b9482e3f52f5cf81aed68b401577d51'],"[ 0.07783011  0.05306805  0.0392331  ... -0.00579864  0.01371
  0.00411754]"
174,8323efc8e539419e9ca3c98e758f6609,EDIT PERSONAL INFORMATION BUTTON,"BUTTON, INTERFACE ELEMENT",The edit personal information button allows the user to initiate the process of modifying their personal details,376,,['5b9482e3f52f5cf81aed68b401577d51'],"[-0.00236934  0.01658695 -0.0010102  ... -0.03000855  0.02000154
 -0.00166835]"
175,a80c7c98c0b647f8b9f6f8cc09168e44,CLOSE ACCOUNT OPTION,"OPTION, FUNCTION",The close account option allows the user to initiate the process of closing their account and managing their stocks,377,,['5b9482e3f52f5cf81aed68b401577d51'],"[ 0.0548473   0.03982453  0.01874304 ...  0.01639278  0.00938333
 -0.0086629 ]"
176,2d66a15939294d21b83b3e277f0a4e46,STOCKS,"ITEM, ASSET","Stocks are financial instruments that represent ownership in a company, allowing users to buy or sell them through a trading system. They serve as a means for individuals to invest in companies and participate in their financial growth. Users may own stocks and are required to sell them before closing their accounts, highlighting the importance of managing these assets within the trading framework.",378,,"['3a0ae240e90077924f9ff90fdae8fbe6' 'a43f07b7c266d725dacf31284fcf69b1'
 'b23609ac937841060f3a9b630ecca22b']","[ 0.03038641  0.01030683 -0.00109801 ...  0.01705684  0.00426137
  0.02790913]"
177,47f6d6573cf34e1096c95e36251dd60c,BANK ACCOUNT,"FINANCIAL INSTITUTION, ACCOUNT",The bank account is the user's financial account where funds are held and from which refunds are processed when closing the account.,379,,['b23609ac937841060f3a9b630ecca22b'],"[ 1.46216415e-02  4.04072590e-02  4.36163358e-02 ... -2.20228601e-02
  1.46753143e-03  6.28538473e-05]"
178,2fbd74d5ccca4be99c5257b3ac95cfba,CASH,"CURRENCY, ASSET","Cash refers to the liquid funds available in the user's account, which can be deposited or withdrawn.",380,,['a43f07b7c266d725dacf31284fcf69b1'],"[ 0.02976675  0.04103464  0.00601657 ... -0.01630295  0.03347095
 -0.00100715]"
179,a2b1621a3e424ae29a6a73f00edbeca3,ORDER CONFIRMATION,"DATA, INFORMATION","The ""ORDER CONFIRMATION"" serves as a crucial document generated by the system to validate the specifics of a stock purchase or sale. It acts as a formal acknowledgment that a transaction has been successfully processed, providing customers with a reliable record of their financial activities. This confirmation can be printed or noted by the customer, ensuring they have tangible proof of the transaction details for their records.",381,,['23d484e73028910b18ab3b921e3ef20e' '2bb922dcf604e4ad84724e9d7ab659c9'],"[ 0.03411775  0.01091912 -0.04728811 ... -0.00228736 -0.01453074
 -0.01047369]"
180,ec45e1c400654c4f875046926486ded7,CANCEL CONFIRMATION,"DATA, INFORMATION","The cancel confirmation is a message displayed to the user when a transaction is canceled, indicating that the cancellation was successful",382,,['2bb922dcf604e4ad84724e9d7ab659c9'],"[-0.00246034 -0.01925114 -0.04061479 ... -0.01185734 -0.01274323
 -0.01810402]"
181,047cd93e9d704c7d8dadb6e79f9458df,INFRASTRUCTURE MANAGEMENT,"PROCESS, ADMINISTRATION",Infrastructure management involves the back-office administration tasks necessary for maintaining the database and web hosting for the system,383,,['2bb922dcf604e4ad84724e9d7ab659c9'],"[ 0.00298709  0.05489156  0.07680833 ... -0.01902775  0.03068348
  0.05459269]"
182,5b71ee73a5b6484495b2a0a75219426c,GO DADDY,"COMPANY, SERVICE PROVIDER",GoDaddy is a web hosting service provider used by the system for hosting its website.,384,,['23d484e73028910b18ab3b921e3ef20e'],"[ 0.02544187  0.00679828  0.00468522 ... -0.00337786  0.00473387
  0.0293822 ]"
183,e1f524d4b9754ce2b64a0a4c8f73b854,MYSQL,"DATABASE, TECHNOLOGY",MySQL is a relational database management system used by the system to manage data related to transactions and user accounts.,385,,['23d484e73028910b18ab3b921e3ef20e'],"[-0.04422949  0.05037025  0.03766731 ... -0.00507967 -0.00578455
  0.01592382]"
184,ae1fe1c014c54ec4bcdf10dbdaed5068,TRANSACTION MANAGEMENT,"PROCESS, SYSTEM","Transaction management refers to the processes involved in purchasing and selling stocks, including order processing and notifications.",386,,['23d484e73028910b18ab3b921e3ef20e'],"[-0.01757472  0.00609769  0.01531384 ...  0.02244174  0.03145185
  0.00458302]"
185,92646910ee624bd7909fac2b5c0232e3,STOCK SYMBOL,"DATA, INFORMATION","The stock symbol is a unique identifier for a specific stock, used to facilitate the purchase process",387,,['4a49a48d964612ea0c83f02c6294f8ab'],"[ 0.02491755 -0.04918608 -0.02793083 ...  0.0239672  -0.00105972
  0.03961311]"
186,05913bee89a94bca88449249e35ba74d,ORDER TYPE,"DATA, INFORMATION","Order type indicates the nature of the stock purchase, such as 'Buy Now' or 'good-till-cancel'",388,,['4a49a48d964612ea0c83f02c6294f8ab'],"[-0.03548346  0.01963095 -0.0440334  ... -0.01020906  0.00166215
 -0.00447479]"
187,57b8930790c34dcba4a32c6be703ed78,PRICE,"DATA, INFORMATION","Price refers to the cost of the stock, applicable for 'good-till-cancel' orders",389,,['4a49a48d964612ea0c83f02c6294f8ab'],"[-0.00218409 -0.01413802 -0.00352826 ...  0.03554489  0.03636919
 -0.01531203]"
188,838c4498bc3c437f8d65428b580766a2,ORDER CONFIRMATION NUMBER,"DATA, INFORMATION","The ""ORDER CONFIRMATION NUMBER"" serves as a unique identifier assigned to each transaction upon successful order placement. This number is crucial for tracking and verification purposes, ensuring that both the customer and the seller can reference the specific order. It can be displayed, printed, or emailed to the customer, facilitating easy access and confirmation of the transaction details.",390,,['3d9f8a040339e253d51c62455c38d09e' '4a49a48d964612ea0c83f02c6294f8ab'],"[ 0.03897711 -0.02410815 -0.02340443 ... -0.02032848 -0.00465932
 -0.00702587]"
189,1b893f24eb98477aad6ce49c0f26737e,ORDER STATUS PAGE,"SYSTEM, PLATFORM","The ""ORDER STATUS PAGE"" serves as a dedicated section within the system that provides users with the ability to monitor the status of their stock orders. This web interface is designed for customers to easily access information regarding their orders, encompassing both pending and completed transactions. By consolidating these functionalities, the order status page enhances user experience by ensuring that customers have real-time visibility into their order statuses, thereby facilitating informed decision-making and improving overall satisfaction with the ordering process.",391,,['3d9f8a040339e253d51c62455c38d09e' '4a49a48d964612ea0c83f02c6294f8ab'],"[ 0.03095232 -0.00186057 -0.05348031 ...  0.02036275 -0.00341943
  0.01429297]"
190,6573bc2af4f94596a3f4452a602d6fc4,TRANSACTION HISTORY,"DATA, INFORMATION","The ""TRANSACTION HISTORY"" refers to a comprehensive record that encapsulates all past transactions conducted by the user. This history is systematically updated following each order and includes detailed information regarding various trading activities. Specifically, it encompasses records of stocks bought and sold, as well as other purchases made by the user, along with their respective statuses. Overall, the transaction history serves as a crucial tool for users to track their financial activities and assess their trading performance over time.",392,,"['3a0ae240e90077924f9ff90fdae8fbe6' '3d9f8a040339e253d51c62455c38d09e'
 '4a49a48d964612ea0c83f02c6294f8ab' '8e1f492760ad1541d9177948ebb44eb0']","[-0.00046092 -0.02065408 -0.01038539 ...  0.0062604   0.01374605
 -0.04242839]"
191,0dddcca0e5df4b16bc03a51a2d2d8e16,SERVER,"SYSTEM, INFRASTRUCTURE","The SERVER is a critical component in managing and processing information related to customer interactions and transactions. It efficiently handles the information sent from customers, which includes order details and account information, ensuring a smooth transaction workflow. Additionally, the SERVER is responsible for processing users' stock purchase requests and managing all data associated with orders and transactions. This dual functionality highlights the SERVER's role in facilitating both general customer transactions and specific financial activities, underscoring its importance in the overall operational framework.",393,,['3d9f8a040339e253d51c62455c38d09e' '4a49a48d964612ea0c83f02c6294f8ab'],"[ 0.0120379  -0.00394247  0.01419972 ... -0.00552116  0.00247044
  0.04553467]"
192,df40ad480a3c47299a6c8fad05349304,ORDER STATUS,"DATA, INFORMATION","Order status refers to the current state of a user's order, indicating whether it is filled, pending, or canceled.",394,,['3a0ae240e90077924f9ff90fdae8fbe6'],"[ 0.00061582  0.00444135 -0.05787826 ...  0.00370352 -0.00391597
  0.01945353]"
193,fe98fb197d294b0b837aee8d5a98dfb1,MARKET ORDERS,"TRANSACTION, FINANCIAL INSTRUMENT","Market orders are requests made by users to buy or sell stocks at the current market price, which may be canceled if not filled by the end of the trading day.",395,,['3a0ae240e90077924f9ff90fdae8fbe6'],"[ 0.03679885 -0.00626282 -0.00931478 ... -0.01715015  0.00711211
 -0.00131708]"
194,feb9ddd0ac2949178f26a36949aa5422,CONFIRMATION NUMBER,"DATA, INFORMATION","A confirmation number is a unique identifier generated for each transaction, allowing users to track and verify their orders.",396,,['3a0ae240e90077924f9ff90fdae8fbe6'],"[ 0.03912939 -0.04328172 -0.03336697 ... -0.03605751 -0.020857
  0.0014075 ]"
195,b4e4fa2e3dfc46e68d532d659b18d17d,STOP-LOSS PRICE,"DATA, INFORMATION",Stop-loss price is a predetermined price set by the user to limit potential losses on a stock sale.,397,,['3a0ae240e90077924f9ff90fdae8fbe6'],"[ 0.01872503 -0.03143058 -0.03143058 ...  0.01239245  0.01267525
  0.010019  ]"
196,f58813d090b947a48c1b4614b92c3ec3,STOCK QUOTE,"DATA, INFORMATION","The stock quote provides the most current price of the stock that the customer is interested in selling, displayed before the purchase.",398,,['3d9f8a040339e253d51c62455c38d09e'],"[-0.01845562 -0.04178056 -0.03112891 ...  0.02434663  0.01979251
  0.01117337]"
197,30a251bc3d04430d82b5a1a98c7b8c75,TRADING DAY,"TIME FRAME, EVENT","The trading day refers to the period during which stock transactions can occur, after which unfilled sell requests are canceled.",399,,['3d9f8a040339e253d51c62455c38d09e'],"[ 0.00478133 -0.0102063   0.01798515 ...  0.01973831  0.00543416
  0.00628929]"
198,93e1d19f9bfa4c6b8962d56d10ea9483,US STOCKS,"FINANCIAL INSTRUMENT, ASSET","US stocks refer to shares of companies that are traded on stock exchanges in the United States, representing ownership in those companies.",400,,['8e1f492760ad1541d9177948ebb44eb0'],"[ 0.01435095 -0.00416534  0.01926691 ...  0.00950114 -0.01060545
 -0.02778588]"
199,8046335ba70b434aa3188392a746fd78,USERS,"PERSON, ROLE","Users are individuals who engage in trading activities, managing their transactions and stock holdings through a trading platform.",401,,['8e1f492760ad1541d9177948ebb44eb0'],"[ 0.00192636 -0.00884947  0.02750477 ... -0.00467593 -0.02515621
  0.02090701]"
